Amy C.,/user_details?userid=c3XZNgJ7HAo7P73MJSGZgA,"Quincy, MA",1/17/2023,4.0,"This is the place if you're looking for some fancy and unique dim sum! I came here with my family when we were visiting nyc for the weekend. We ordered about 8 dim sum dishes for the 4 of us and we were pretty full! We ordered the snow white pork buns, Shanghai soup dumplings, crab meat soup dumplings, prawn dumplings, Avocado & shrimp spring rolls, elegant swan puff pastry, salted egg custard buns, and fried pot stickers. Everything was really good! My favorites would have to be the soup dumplings and swan puff pastry! It is on the pricier side but I would definitely come back here!",https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Matt L.,/user_details?userid=kSaxOgrth2JvS_6jAI7MWQ,"Manhattan, New York, NY",11/15/2022,5.0,"Normally, I am pretty intimidated going into Chinese restaurants, expecting to use Chinese to order food, with the unfounded fear I would be judged for ordering with an American twang. The servers were very nice and attentive when we went in a large group and helped explain the menu to my non-Chinese party members so I would not have to. While I am well acquainted with many of the dishes, especially Xiao Long Bao (also known as soup dumplings) and Chinese broccoli, it was nice to eat upscale Chinese food at the heart of Union Square.",https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Frank A.,/user_details?userid=9s7AurWtJa3iV_h-gN2QGQ,"Manhattan, NY",7/20/2022,3.0,"Xu's Public House was a bit disappointing. While it markets that it has a bar with specialty cocktails, they seem to only have one bartender and if the bartender is not there then no cocktails. In fairness, the manager will make you a gin and tonic or a martini but that is about. There wine list is very simple, Red or White. The dim sum now seems to be brought in from outside rather than being made in house. With that said, xiaolongbao (soup dumplings) are very good. The rest of the food is also pretty good too except that the sweet and sour pork is made from a very poor cut of pork. Seems to me that they are cutting too many corners.",https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Myrisse D.,/user_details?userid=x_dvjU7tX9y_YXLB0NkKjg,"East Orange, NJ",7/3/2022,5.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
John M.,/user_details?userid=uXgXJU5QYvRhtihRPz8gXg,"Upper East Side, Manhattan, NY",11/16/2022,5.0,Had the cucumber salad amazing had the shrimp wonton soup so good and the ginger beef was delicious and service A+,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Victoria W.,/user_details?userid=jrrgYzHgaYoG6ukJlsdzIA,"New York, NY",7/11/2022,5.0,"Lovely servers, big portions, wonderful for sharing, great ambience -- what more is there to say? It's a bit on the pricier side, but we had a wonderful experience. Plus, they bring out oranges at the end! I feel like you can't go wrong with any of the dishes (we really enjoyed the garlic chicken, salt and pepper pork, and scallion pancakes. The egg tarts were fantastic too). I will also say, the value for money is great. As you can see below, the portion sizes are quite nice. Overall, wonderful experience. I'll be back!!",https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ivy D.,/user_details?userid=bVwBWF6PtCkN86T7_zV_zg,"Durham, NC",1/28/2023,3.0,This is a new team operating the restaurant. Different menus but uses the same name and apparently same yelp profile...,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Dominique B.,/user_details?userid=RrwxdIcB9R93pAkIISa-dQ,"Manhattan, NY",3/26/2022,4.0,"Unfortunate that this place is currently closed. It was really good. I went twice and both times everything I had was delicious. It was upscale Chinese food in Union Square. I loved all their dim sum. Their truffle wontons and shumai were delicious. I also loved the giant soup dumplings they serve. Their noodles are fresh. I love the King Crab cold noodle dish. Their salt baked lobster and cheese is really good as well. Their egg yolk buns are definitely what you have to order for dessert. I truly hope they reopen. If they do, definitely check it out!",https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Li G.,/user_details?userid=W0mMwYKUfsBMrF3B4b2t8Q,Canada,6/25/2022,4.0,"Overall good quality, attentive service. The food is quite delicate and light. The lobster dish is delicious and good portion for two.",https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Thomas V.,/user_details?userid=ouWJExKgEo8KJEmxj7p3yQ,"New York, NY",7/21/2022,4.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Emily R.,/user_details?userid=xuxXjuFEoszWkcZ4La1fbw,"Raleigh, NC",12/19/2022,4.0,"The food was high quality and came out quickly. The pine one fish was definitely a favorite and very shareable! A bit pricey, but for the quality, it is definitely understandable. We sat near the door so it was cold with everyone walking in and out, but the place was otherwise great! Took a bit to get seated, so I would recommend a reservation.",https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Vera Z.,/user_details?userid=p1demWERX2_iLOk0yX9Akg,"West Hollywood, CA",10/13/2022,4.0,Clean restaurant and cute ambiance. The service was great even tho the food/drinks took forever to come out. Some dishes looked well decorated while the taste is on the traditional side. The fired eggplant that was recommended as appetizer/veggie dish doesn't look good for picture yet quite tasty.,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Joanne M.,/user_details?userid=GtHwWz1U11ws3A23uLbZHg,"Toronto, Canada",7/17/2022,1.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Peggy W.,/user_details?userid=mD-car_ATINcgF1qGkbcdA,"North Berkeley, Berkeley, CA",1/26/2023,1.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Qu Y.,/user_details?userid=i9E2rFJ-e0zm7f3qjz9AMQ,"Carmel Hamlet, NY",10/30/2022,5.0,"Good restaurant to go, very nice food with good service. Especially second floor , nice place for private party.",https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Natasha N.,/user_details?userid=iPMWuk86thWCSSRYF0Drsw,"Rego Park, NY",8/15/2022,3.0,Chinese Asian Fusion Restaurant in Union Square. Jus plain nothing special Chinese fast food please. Just not food that I expected.,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Carol L.,/user_details?userid=JCZXjV7tq9140qNSCdM_Vg,"Chicago, IL",12/31/2020,5.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Tanya D.,/user_details?userid=RLs3qVcyrbzs61MpsqEsYw,"Taos, NM",11/17/2022,4.0,"Delicious food and quick, friendly service. The kids loved it. Can't wait to return!!",https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Brian W.,/user_details?userid=CqHGlDE8cqZH_UcIkLqJ1A,"Palo Alto, CA",11/15/2022,5.0,Nice environment great authentic food (we had dim sum) all in convenient location near Union Sq!!,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kathy X.,/user_details?userid=RJH925_Ci598EuRx9JoGwA,"Manhattan, NY",10/26/2019,4.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mandy N.,/user_details?userid=WoHMiiE11ww9EFph1hkpPQ,"New York, NY",11/17/2019,3.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Doreen L.,/user_details?userid=Dq_Jkpx4xpbh4iofayOr6g,"Queens, NY",9/16/2019,5.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sallie D.,/user_details?userid=L3OG8tGy2uQWctw2tLrIxQ,"Manhattan, NY",10/13/2019,5.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Gabriella S.,/user_details?userid=gmoQqHowuSAOcvzBDk5IwA,"New York, NY",10/9/2019,5.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Gigi T.,/user_details?userid=6o422paVOkxsRgCzM8oj2g,"Honolulu, HI",10/4/2019,4.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Bonnie G.,/user_details?userid=hSjX6zEDG3fPPwAoUiUWLA,"New York, NY",11/10/2019,5.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Navya J.,/user_details?userid=6-pnJsEYv9NBTx9bAKpHqA,"Manhattan, New York, NY",2/6/2020,4.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Josephine L.,/user_details?userid=s16-BUo-orUsELvMu5ocKg,"Manhattan, NY",6/23/2020,3.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Niu-Niu N.,/user_details?userid=qQjku5BaMrGCUMjpfbSqYQ,"New York, NY",11/23/2019,5.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sriya B.,/user_details?userid=WH4Ei2XcDd6SXlgXkr4ZsQ,"Miami, FL",11/24/2019,4.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Steven L.,/user_details?userid=NAkpLYyE9rGNuHbR-VnEgQ,"Kings Park, NY",5/21/2022,5.0,"Stopped by on the way back from the yankee game with a friend for the ""soft-opening"" under the new ownership. What a great stop. Beyond the exceptional service the food was delicious. High quality Manhattan Asian cuisine. Would stop by again and recommend to a friend.",https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Joy C.,/user_details?userid=4uz58ggCDESajTciDDJ8JA,"Dunwoody, GA",7/28/2022,5.0,"Best chinese restraunt in town. Have to come to try, as a Chinese, high recommended the Gulu pork, and dimsum delicious and yummy!",https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kat A.,/user_details?userid=E6kNctXFYrAhxYE6RowEhw,"Downtown Jersey City, Jersey City, NJ",9/14/2022,1.0,"I called today inquiring about a private event pricing and a man who picked up was very rude. I asked for the price for 70 people which he responded to $35/person; but according to him it is impossible to buyout the entire restaurant for 70 people. According to him, he can do 50 people. Which then I asked, is it the same price? How much will that be for 50 people? (Thinking there might be a price variance given that there are less people) which he then answered ""I already told you it's 35!"" And remarked something in Chinese thereafter. What comes next? He hangs up. Given that this place gives an elevated dim sum experience compared to its China town counterparts like jing fong or golden unicorn, the communication and public relations are sub par compared to the latter mentioned. I can attest to that since I am in contact with the other dim sum places and was simply appalled by the impression and representation this man made.",https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lingxiao C.,/user_details?userid=086sC8zvBFglvUPrRGY4-A,"Manhattan, New York, NY",2/16/2020,4.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jessica L.,/user_details?userid=1fWkpYAaKrC4rrMm5i8fig,"Carlsbad, CA",12/11/2019,3.0,"Very expensive for a dim sum type restaurant. The mushroom xlb was interesting but difficult to eat. I didn't really care for the truffle shrimp dumplings, though my bf was a fan. The pork buns also seemed undercooked... I'm used to a nice sweet glaze on top too, but it just tasted like uncooked dough. Overall, the food was very nicely presented, but just ok taste wise for me. A bit too pricey as well.",https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Christian E.,/user_details?userid=QSLFF1jrEdVY27ztcgbSYw,"Norwalk, CT",12/13/2019,5.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Serina W.,/user_details?userid=wrULIvjESbLjPQ4dFE3jzQ,"Manhattan, New York, NY",12/8/2019,4.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Arlene Y.,/user_details?userid=RBWQpImPJ5Peb9Di2Jogpg,"New York, NY",10/1/2019,5.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mengjia Y.,/user_details?userid=YsH6lPqEx1deSfI2mgJwaw,"Jersey City, NJ",10/14/2019,5.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Patrick N.,/user_details?userid=1ZFOZV7zA-6yZFZWoZSwxA,"Manhattan, NY",10/3/2019,5.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Rachel L.,/user_details?userid=JVVTqkNFCYfB8B7H93Io8Q,"San Juan, Puerto Rico",1/17/2020,3.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Marina C.,/user_details?userid=bZFETqQ0reXJcAf1a8eEog,"East Elmhurst, NY",2/12/2020,3.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
You Z.,/user_details?userid=bYG0UdgyAVkdADHl6onGjQ,"New York, NY",10/31/2019,4.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Karen H.,/user_details?userid=7sOl4aF_xdXZvZgS6aSJkw,"Manhattan, New York, NY",2/2/2020,5.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Michael W.,/user_details?userid=a9po8R-5YCIYvGdTFuxYTQ,"Hudson Exchange, NJ",8/17/2019,5.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Grace S.,/user_details?userid=Ud6RZZMvdryVD4C2ZwU3WA,"San Francisco, CA",8/6/2019,5.0,No comment,https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Yinglu W.,/user_details?userid=zdo-fgxcyemV7jBbSQj9sA,"New York, NY",1/11/2020,5.0,"It's really one of my favorite Chinese restaurants in NYC. It's more like a mix of Shanghainess food and Cantonese food. My bf and I ordered crab meat soup dumplings (pretty authentic), and BBQ pork buns, one of their branding dishes. I like the creativity in the BBQ buns although it meets more the taste of Americans. Tao Jiao egg tarts were full of milky flavors (but almost too much). Fish filet tasted fresh and tender. Ginseng soup was not great. But overall I'd like to recommend this place.",https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Holly C.,/user_details?userid=Cq7WTib4Je8qyCpVR-RVtA,"New York, NY",9/12/2019,4.0,"To be honest its more like a 3.75. I came here with a friend after seeing all the raving reviews and i was slightly disappointed. Pros are that the restaurant's decor is upscale without being suffocating and they are surprisingly creative with food presentation. The food however are not as impressive. We had ordered the Shanghai soup dumpling, the bbq buns, the shrimp dumplings and the pork bone broth noodles. They were all ok, the best being the bbq bun. This is not to say that the food wasnt good though. The food was not impressive but neither was it disappointing.",https://www.yelp.com/biz/xus-public-house-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
