YingLinn C.,/user_details?userid=0YblveP0uwVv_5Uv09m2pg,"New York, NY",3/25/2023,5.0,No comment,https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Anu G.,/user_details?userid=8ByKi_sJrxLiMTVGTrZQvA,"New York, NY",3/19/2023,5.0,No comment,https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Odilia T.,/user_details?userid=Preyl6dXk6SgB0hhGGAeTQ,"New York, NY",3/1/2023,4.0,No comment,https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Vicky P.,/user_details?userid=scl-D68tPAhZxShhdqxENQ,"Brooklyn, NY",4/3/2023,5.0,"Wow. One of the best meals I've had in the city in a while. The family platter for 4 was more than enough food for a group of 5. The proteins (chicken, beef, lamb chops) were so flavorful and juicy. The veggies and the salads were also very fresh. There is a bit of a wait here despite having a reservation. But, it was worth the wait!",https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Myrna C.,/user_details?userid=3URiiM_5vqsaNlywokYauw,"New York, NY",1/8/2023,3.0,No comment,https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Glenn C.,/user_details?userid=JPH-WOKa6EBMlpBGLIPuiw,"Cobble Hill, Brooklyn, NY",2/6/2023,2.0,No comment,https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mark Z.,/user_details?userid=kS0BIo0IRFrM4nlQZGZsew,"Brooklyn, NY",11/16/2022,4.0,No comment,https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alex R.,/user_details?userid=AncvRQjxjbu4sFjnNcLL2Q,"New York, NY",1/11/2023,4.0,"Last minute cancellation resulted in walk in to Salma. Without scanning the menu I was pretty confident to try some mezze and a main to share. We got Kibbeh and humus which were great especially the kibbeh which were crisp bite size and tasty. We almost ordered another set!! After starters came shish tawook and falafel platters, both with rice, pita, fresh herbs and plenty of red onions and garlicky toum.  We tore thin pita up to make our own wraps with shish stuffed with vegg and bathed in toum.  Will have to come back and taste shawarma and mixed grill as recommended by staff.",https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Megan U.,/user_details?userid=BzwsEGJ6hKTzcg-2cqv7ig,"New York, NY",7/18/2022,4.0,No comment,https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kazi R.,/user_details?userid=Lmaanylcs8z3z0sO5Bqbkg,"Atlanta, GA",4/9/2023,3.0,Shawarma was dry. Service was slow even though there wasn't that many people around. Ambiance is nice though.,https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Claryssr B.,/user_details?userid=cCzCPlVOWvUMlxN0hAXpqw,"Manhattan Beach, CA",5/24/2022,4.0,No comment,https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ellen L.,/user_details?userid=IcjPM9m9MHCDpkuwBXqvQA,"Midtown East, New York, NY",4/5/2022,4.0,No comment,https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Irene Z.,/user_details?userid=75mqjKZR7G_TMMP7SsyOYQ,"Brooklyn, NY",9/2/2022,5.0,No comment,https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Emi B.,/user_details?userid=3lODYQrvcGriv5Fc2JdPOQ,"Manhattan, NY",12/18/2021,3.0,No comment,https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Brion R.,/user_details?userid=6VbFaYbtITwMzuCOj8567A,"New York, NY",12/22/2021,5.0,No comment,https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ameena D.,/user_details?userid=GYv8xJeLdN0aQq8dZqIH4w,"New York, NY",7/23/2022,5.0,No comment,https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Matt S.,/user_details?userid=n7aYLt14uPL6RGjpX_pSXQ,"Manhattan, New York, NY",11/11/2022,4.0,A friendly quaint restaurant with walk in seating. The food is plentiful but was little over cooked and could have had a bit more flavor. The kebabs seem better than the shawarma,https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alana F.,/user_details?userid=o_PAGNA9ttJe4hG48k8WUg,"New York, NY",3/25/2023,5.0,"This little quaint Lebanese gem in the heart of east village was honestly hands down one of the best restaurant experiences I have had since living in nyc the past several years. The food brought tears to my eyes, the atmosphere was intimate and it felt like family. If you live in nyc then I highly recommend coming to Salma and experiencing a true piece of Lebanon right here in New York.",https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Amy K.,/user_details?userid=wavSeNHll2GEMOV3ehhqdQ,"New York, NY",8/3/2022,4.0,No comment,https://www.yelp.com/biz/salma-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
