Jeff H.,/user_details?userid=IwCGsf_kRwgjPhBvWaRMgQ,"Parkside, Portland, ME",2/28/2023,5.0,"Excellent! Loved the atmosphere, simplicity, and elegance of the small space. The food was excellent and the hostess pleasant and endearing.",https://www.yelp.com/biz/shabushabu-mayumon-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Michelle H.,/user_details?userid=JnOgq2kqWeGeFMXLcZ4vAw,"San Francisco, CA",12/19/2022,5.0,No comment,https://www.yelp.com/biz/shabushabu-mayumon-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lindsey D.,/user_details?userid=rp8BECKOXsyWrwDvkso44g,"Vancouver, Canada",3/19/2023,4.0,No comment,https://www.yelp.com/biz/shabushabu-mayumon-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Nicole H.,/user_details?userid=o0FFmotqkbZxyS8CQQE4qA,"New York, NY",2/21/2023,2.0,No comment,https://www.yelp.com/biz/shabushabu-mayumon-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kayla B.,/user_details?userid=okQ67R1-hGGzCsnN1y49Ow,"El Cerrito, CA",3/30/2023,5.0,Loved the whole experience! Worth the price - and a different kind of omakase experience. Very friendly staff too!,https://www.yelp.com/biz/shabushabu-mayumon-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Vivian L.,/user_details?userid=sV2Ax4MA2tO00N4z1radaw,"New York, NY",7/11/2022,5.0,No comment,https://www.yelp.com/biz/shabushabu-mayumon-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Hannah H.,/user_details?userid=GHoG4X4FY8D8L563zzPX5w,"VA, VA",4/17/2022,5.0,No comment,https://www.yelp.com/biz/shabushabu-mayumon-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jessica L.,/user_details?userid=5Jyj4eHRlZHtyEWEgT764A,"New York, NY",9/26/2022,4.0,I would have given this place a 5 star. But me and my friend did have a stomachache after dinner. Wished that didn't happen. Besides that Everything was great! It's super simple. Each piece of the meat they seasoned it differently. If you do not like meat then this place is not for you. They cook it like a hot pot in front of you and then they dip it in a sauce for you to eat.,https://www.yelp.com/biz/shabushabu-mayumon-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Blossom C.,/user_details?userid=PLE8EVCDJD-99Hx6W576sw,"Brooklyn, NY",2/17/2022,3.0,No comment,https://www.yelp.com/biz/shabushabu-mayumon-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ryan T.,/user_details?userid=yHbb79RBUp_stsQuWzon_A,"East Brunswick, NJ",11/4/2022,5.0,No comment,https://www.yelp.com/biz/shabushabu-mayumon-new-york-5?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
