David M.,/user_details?userid=7GhY902MVShiOUDQstoeog,"Manhattan, NY",4/8/2023,5.0,No comment,https://www.yelp.com/biz/koloman-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jessica D.,/user_details?userid=Eh8ACvzd6HgUHjkVccQzqA,"New York, NY",3/12/2023,4.0,No comment,https://www.yelp.com/biz/koloman-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Emi B.,/user_details?userid=3lODYQrvcGriv5Fc2JdPOQ,"Manhattan, NY",3/9/2023,4.0,No comment,https://www.yelp.com/biz/koloman-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Felisa F.,/user_details?userid=JZ1QkXIszrMBtpDMZrWZog,"Brooklyn, NY",3/5/2023,4.0,No comment,https://www.yelp.com/biz/koloman-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jeff O.,/user_details?userid=gtOZPEyH0iLKHVQszdqqjg,"Manhattan, NY",1/22/2023,5.0,No comment,https://www.yelp.com/biz/koloman-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Angie T.,/user_details?userid=-TM0OqfU4NM3ubwn-9nkhA,"New York, NY",1/8/2023,5.0,No comment,https://www.yelp.com/biz/koloman-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Michelle L.,/user_details?userid=xT-beofBx5oa8B1PnyhaAQ,"New York, NY",12/26/2022,5.0,No comment,https://www.yelp.com/biz/koloman-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Heather M.,/user_details?userid=9DfRpSUCek69v98bqkRs6w,"New York, NY",11/30/2022,4.0,No comment,https://www.yelp.com/biz/koloman-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jeff S.,/user_details?userid=0q1wrA5N_QUydnBoh6gM7w,"San Juan Capistrano, CA",3/7/2023,5.0,No comment,https://www.yelp.com/biz/koloman-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Rebecca A.,/user_details?userid=mXUR7bwq1E-2C-CgDR0t9w,"Manhattan, NY",4/9/2023,3.0,No comment,https://www.yelp.com/biz/koloman-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Hope F.,/user_details?userid=abHYVmqd7TN8MQI66nC51Q,"New York, NY",11/13/2022,4.0,No comment,https://www.yelp.com/biz/koloman-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
