Jenny C.,/user_details?userid=IRhpueRM0lSjFAqFAvuDsg,"Brooklyn, NY",2/27/2022,4.0,No comment,https://www.yelp.com/biz/mekong-bk-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Victor H.,/user_details?userid=zrnVqJMsN-2PFfxn0zBkyw,"Bayside, Queens, NY",3/7/2023,3.0,No comment,https://www.yelp.com/biz/mekong-bk-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sam S.,/user_details?userid=7Ry0lORZ1_wdsGH-x4zSwA,"Brooklyn, NY",7/22/2022,3.0,No comment,https://www.yelp.com/biz/mekong-bk-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lisa R.,/user_details?userid=KaEmPz5aJm5fIOLoNrwIHQ,"New York, NY",3/27/2023,1.0,Incredibly rude worker. I will never spend money at this place again and will encourage others not to either.  I've lived in this neighborhood since 1996. He's the epitome of a privileged gentrifier who doesn't respect the locals.,https://www.yelp.com/biz/mekong-bk-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Tom G.,/user_details?userid=lWrL8mCvXtonUHTbqM2VEg,"Bradenton, FL",5/3/2022,2.0,"Three of us stopped in for some afternoon beverages and appetizers.  The place was comfortable enough and service was good, too good.  The wait staff hovered over us and seemed disappointed/upset with us that we weren't having full meals.  I felt we were being rushed out, trying to take plates away from us before we were finished.  Pricing seemed a bit high, even for Brooklyn.  Don't think I'd stop in again.",https://www.yelp.com/biz/mekong-bk-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Janvi J.,/user_details?userid=P-zZmA6kVeyXYr5LfVJFpw,"Albertson, NY",11/15/2021,5.0,No comment,https://www.yelp.com/biz/mekong-bk-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Matt M.,/user_details?userid=IxiS5SwkVmlzKO2fokFY9g,"Somerville, MA",7/3/2022,4.0,Iron pot chicken soup thing was awesome. Nice local spot. Went with a friend . 8 more characters needed lol,https://www.yelp.com/biz/mekong-bk-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Marisa L.,/user_details?userid=mJbSn-Av4gnux0QkvE5uVg,"Brooklyn, NY",2/21/2020,5.0,No comment,https://www.yelp.com/biz/mekong-bk-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Vanessa F.,/user_details?userid=DRxF_KQlzyJOEZ2dCqTndQ,"New York, NY",6/7/2022,5.0,I've been coming here for years and they never disappoint. My go-to Pho spot when I'm in Brooklyn... service is great and the food even better. The prices have gone up but still a delicious meal with heart and soul put into every dish.,https://www.yelp.com/biz/mekong-bk-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Suanne L.,/user_details?userid=dMbMRfmX5AApq-9ZvWjdrA,"Brooklyn, NY",3/31/2021,5.0,No comment,https://www.yelp.com/biz/mekong-bk-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Khanh N.,/user_details?userid=LSxzHj8t1CdncM3tA-ZxYA,"New York, NY",3/3/2021,4.0,No comment,https://www.yelp.com/biz/mekong-bk-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
